country_code,country,province,year,yield,t2m_M1,t2m_M2,t2m_M3,t2m_M4,t2m_M5,t2m_M6,t2m_M7,t2m_M8,rh2m_M1,rh2m_M2,rh2m_M3,rh2m_M4,rh2m_M5,rh2m_M6,rh2m_M7,rh2m_M8,ws10m_M1,ws10m_M2,ws10m_M3,ws10m_M4,ws10m_M5,ws10m_M6,ws10m_M7,ws10m_M8,ps_M1,ps_M2,ps_M3,ps_M4,ps_M5,ps_M6,ps_M7,ps_M8,frost_days_M1,frost_days_M2,frost_days_M3,frost_days_M4,frost_days_M5,frost_days_M6,frost_days_M7,frost_days_M8,snodp_M1,snodp_M2,snodp_M3,snodp_M4,snodp_M5,snodp_M6,snodp_M7,snodp_M8,pw_M1,pw_M2,pw_M3,pw_M4,pw_M5,pw_M6,pw_M7,pw_M8
FR,france,poitou-charentes,2000,17141.410292744637,3.057741935483871,6.59551724137931,6.924838709677419,9.988666666666669,15.265483870967742,17.728333333333335,17.671290322580642,20.43322580645161,94.09516129032258,91.32689655172412,86.31483870967743,84.602,82.95548387096774,81.10566666666666,78.07290322580646,69.68290322580646,4.200967741935483,4.320689655172414,4.202258064516129,4.823,3.6,3.886333333333333,4.307741935483871,3.11258064516129,101.46096774193548,101.3403448275862,101.00709677419354,99.48566666666667,100.3883870967742,100.809,100.3216129032258,100.57548387096774,17.0,7.0,5.0,1.0,0.0,0.0,0.0,0.0,3.83,0.2420689655172413,0.2012903225806451,0.0,0.0,0.0,0.0,0.0,1.8219949807959412,1.8219949807959412,1.8219949807959412,1.8219949807959412,1.8219949807959412,1.8219949807959412,1.8219949807959412,1.8219949807959412
FR,france,poitou-charentes,2001,15490.819910049438,5.780967741935484,4.976428571428571,9.49,8.821333333333333,14.774838709677418,16.884,18.90838709677419,20.26322580645161,94.8916129032258,92.58678571428572,91.59096774193549,86.60866666666668,80.95935483870967,77.11266666666667,78.93387096774192,71.8258064516129,5.256451612903225,4.885714285714286,5.022258064516129,4.808000000000001,3.4961290322580645,3.458,3.872903225806452,3.887096774193549,99.90612903225806,100.76071428571429,99.49064516129032,100.43066666666668,100.44354838709675,100.651,100.39387096774192,100.47290322580643,6.0,11.0,1.0,2.0,0.0,0.0,0.0,0.0,0.8061290322580645,2.762142857142857,2.6716129032258067,0.026,0.0,0.0,0.0,0.0,1.5296774193548388,1.2664285714285717,1.8774193548387097,1.546,1.9551612903225808,2.1283333333333334,2.697741935483871,2.7680645161290323
FR,france,poitou-charentes,2002,18871.220029890537,5.236129032258065,6.883214285714286,8.666451612903225,10.579,13.33290322580645,18.182333333333336,19.305806451612906,18.77225806451613,90.29064516129031,88.81142857142856,82.69516129032259,79.684,78.33612903225807,74.01266666666668,68.14903225806451,74.74354838709678,4.726774193548387,5.655714285714287,4.583225806451614,4.27,4.33483870967742,3.718,4.215806451612903,3.555161290322581,101.23516129032258,100.73428571428572,100.53580645161291,100.27433333333332,100.27451612903224,100.49733333333332,100.50290322580646,100.39193548387097,8.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.982258064516129,0.6696428571428571,0.0251612903225806,0.0,0.0,0.0,0.0,0.0,1.4161290322580644,1.4785714285714284,1.4583870967741936,1.5436666666666667,1.8916129032258064,2.518666666666667,2.558709677419355,2.822258064516129
FR,france,poitou-charentes,2003,15233.119704842567,2.440967741935484,3.3510714285714287,9.12774193548387,11.413333333333332,14.348387096774196,21.361666666666668,21.43903225806452,25.448064516129037,91.83161290322582,88.60214285714287,82.19354838709677,77.16066666666667,79.75967741935484,75.06666666666666,65.0458064516129,55.82903225806452,5.454516129032259,4.7700000000000005,4.375806451612903,4.657333333333333,3.927741935483871,3.3070000000000004,3.65,3.0503225806451613,100.65516129032258,100.68857142857144,100.90935483870967,100.235,100.68741935483872,100.37,100.50709677419354,100.42354838709676,18.0,16.0,2.0,4.0,0.0,0.0,0.0,0.0,4.637096774193548,3.3475,0.0,0.104,0.0,0.0,0.0,0.0,1.2203225806451612,1.2225,1.3483870967741935,1.6456666666666666,2.006774193548387,2.984,2.646774193548387,3.0748387096774192
FR,france,poitou-charentes,2004,17251.689989209175,4.948709677419354,4.115172413793103,6.065483870967742,9.765,13.609032258064516,18.613,19.57903225806452,19.955806451612904,92.67096774193548,89.5255172413793,85.32387096774194,83.62466666666666,78.62129032258065,71.56666666666666,69.49774193548386,74.49483870967742,5.2464516129032255,4.241034482758621,4.4235483870967744,4.488,4.236129032258065,3.937,3.5880645161290325,3.9767741935483873,100.27935483870968,100.88655172413792,100.92677419354838,100.148,100.3332258064516,100.75466666666668,100.56709677419354,100.23193548387096,13.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,8.216774193548387,4.956551724137931,2.040645161290323,0.0,0.0,0.0,0.0,0.0,1.5029032258064516,1.0455172413793103,1.2506451612903229,1.4263333333333332,1.7761290322580645,2.394,2.68483870967742,2.863225806451613
FR,france,poitou-charentes,2005,15668.600111484528,4.6574193548387095,2.5864285714285717,7.272903225806452,10.799,14.730645161290322,20.478666666666665,21.543225806451613,20.515806451612903,91.22741935483872,84.88321428571429,82.72870967741936,81.59266666666666,75.1774193548387,67.494,63.93096774193548,55.76096774193548,4.694193548387097,4.715000000000001,3.809677419354839,4.214666666666667,3.8774193548387097,3.7596666666666665,3.955483870967742,4.209677419354839,101.4167741935484,100.87035714285716,100.53548387096774,100.295,100.53645161290324,100.59166666666668,100.5035483870968,100.63774193548387,12.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,3.4770967741935483,7.366071428571429,5.418387096774193,0.0,0.0,0.0,0.0,0.0,1.325161290322581,1.0553571428571429,1.3216129032258064,1.6716666666666666,1.9538709677419357,2.5896666666666666,2.6683870967741936,2.324193548387097
FR,france,poitou-charentes,2006,15351.58968937397,3.297741935483871,2.811071428571428,7.559354838709678,10.535666666666666,14.291612903225806,18.825333333333333,23.866451612903223,18.60451612903226,93.07129032258064,87.94928571428571,87.00161290322582,80.70666666666666,81.6916129032258,73.15533333333333,66.94709677419355,70.28870967741935,4.0603225806451615,4.659642857142857,5.539677419354838,3.661666666666666,4.1490322580645165,3.502,3.138387096774194,4.09,100.94774193548388,100.33,99.9648387096774,100.43233333333332,100.58161290322582,100.713,100.5983870967742,100.3783870967742,14.0,18.0,11.0,2.0,0.0,0.0,0.0,0.0,5.040967741935484,7.143571428571429,3.528387096774194,0.078,0.0,0.0,0.0,0.0,1.2625806451612904,1.0921428571428573,1.6019354838709678,1.528,2.032258064516129,2.5746666666666664,3.2761290322580647,2.535806451612903
FR,france,poitou-charentes,2007,39252.67967841029,6.728064516129032,7.940714285714286,7.463870967741935,13.927,14.91032258064516,17.418666666666663,17.70741935483871,18.25354838709677,93.2125806451613,89.73857142857142,87.08064516129032,80.86833333333334,83.83451612903225,81.60766666666667,79.30903225806452,76.14096774193548,4.822903225806451,5.729642857142857,4.747419354838709,3.627333333333333,4.804516129032258,3.7646666666666655,4.128387096774194,4.175806451612903,101.20354838709676,100.07714285714285,100.59258064516128,100.56033333333332,100.1567741935484,100.22,100.4532258064516,100.38032258064516,9.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,4.94,2.120714285714286,0.3777419354838709,0.0,0.0,0.0,0.0,0.0,1.535483870967742,1.5760714285714286,1.4225806451612903,1.878,2.30483870967742,2.488,2.55483870967742,2.6525806451612906
FR,france,poitou-charentes,2008,41759.18982800841,6.085806451612903,7.176551724137931,7.208387096774194,9.485666666666669,15.359354838709676,17.323,18.526451612903227,19.06483870967742,91.81129032258065,86.41172413793103,85.64354838709677,83.49533333333333,80.84161290322581,80.27666666666667,74.96935483870968,73.94548387096773,4.550645161290323,4.280344827586207,5.630967741935484,4.419,3.1132258064516125,3.2743333333333333,3.427419354838709,3.858709677419355,100.77548387096776,101.22896551724138,100.0658064516129,99.937,99.98,100.55966666666669,100.48806451612904,100.37,8.0,9.0,5.0,2.0,0.0,0.0,0.0,0.0,1.360967741935484,1.9124137931034484,1.3609677419354838,0.156,0.0,0.0,0.0,0.0,1.446774193548387,1.3458620689655172,1.3829032258064515,1.4966666666666666,2.194838709677419,2.454,2.540645161290323,2.6216129032258064
FR,france,poitou-charentes,2009,36621.75996512175,2.1251612903225805,4.107142857142857,7.015806451612904,10.792666666666666,15.161612903225809,18.133333333333333,19.831612903225807,21.633225806451613,91.88451612903226,86.63321428571429,82.40935483870967,83.59333333333333,81.99032258064516,75.65833333333333,69.60903225806452,62.83,4.82774193548387,4.224285714285714,4.328064516129031,3.310666666666667,3.7025806451612895,3.7666666666666666,3.6551612903225807,3.0374193548387094,100.06064516129032,100.3442857142857,100.5325806451613,100.14466666666668,100.63580645161292,100.434,100.49451612903223,100.5516129032258,19.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,9.046774193548387,2.2592857142857143,2.47,0.0,0.0,0.0,0.0,0.0,1.2606451612903224,1.1585714285714286,1.1241935483870968,1.6183333333333332,2.1580645161290324,2.353666666666667,2.6619354838709675,2.819032258064516
FR,france,poitou-charentes,2010,31647.62046086788,0.6716129032258065,3.2028571428571437,6.170322580645161,10.830333333333334,12.883870967741936,17.776999999999997,21.07258064516129,19.553870967741933,91.82967741935484,89.77214285714285,83.55225806451612,80.73633333333333,78.75129032258064,78.40599999999999,69.72709677419354,67.0141935483871,4.122903225806452,5.322857142857143,5.267096774193549,4.257333333333333,4.073225806451613,3.328333333333333,3.2974193548387096,3.564516129032258,100.21935483870968,99.34357142857142,100.4483870967742,100.58666666666666,100.32967741935484,100.29,100.58161290322582,100.52258064516128,23.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,12.500967741935485,8.146785714285715,0.9074193548387096,0.0,0.0,0.0,0.0,0.0,1.1712903225806452,1.1107142857142858,1.209032258064516,1.4406666666666663,1.845483870967742,2.4836666666666667,2.7829032258064514,2.6
FR,france,poitou-charentes,2011,28709.31018596888,3.513870967741936,5.721428571428571,8.40709677419355,13.352,16.34548387096774,17.846999999999998,18.967741935483872,20.571290322580648,92.17,91.9575,84.02709677419355,76.15633333333334,70.99612903225807,67.68966666666667,65.56612903225806,70.29129032258065,4.76258064516129,3.543214285714285,4.301290322580646,3.7786666666666666,3.443548387096774,3.9616666666666656,4.367741935483871,3.432903225806452,100.72870967741936,100.64821428571427,100.75806451612904,100.54,100.66516129032256,100.59,100.25741935483872,100.3283870967742,18.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,4.78774193548387,0.9203571428571428,0.4787096774193548,0.0,0.0,0.0,0.0,0.0,1.243548387096774,1.3046428571428572,1.4112903225806452,1.623,2.028387096774193,2.454333333333333,2.5067741935483867,2.8767741935483877
FR,france,poitou-charentes,2012,36329.55019509792,5.363225806451613,-0.1503448275862069,9.252258064516129,9.141,14.968387096774192,17.363,18.64774193548387,21.63258064516129,92.21516129032258,85.67241379310344,81.57903225806452,82.12633333333333,80.66741935483871,79.66833333333334,71.95161290322581,61.91935483870968,3.9725806451612895,3.9820689655172417,4.160645161290322,5.068,4.06,3.89,3.504516129032258,3.871290322580645,101.35129032258064,101.61275862068966,101.3732258064516,99.46066666666668,100.3883870967742,100.33166666666666,100.53,100.47419354838708,8.0,23.0,4.0,1.0,0.0,0.0,0.0,0.0,1.7641935483870967,11.881724137931036,0.1258064516129032,0.0,0.0,0.0,0.0,0.0,1.3596774193548389,0.9879310344827584,1.2358064516129033,1.5373333333333332,2.086129032258065,2.5076666666666667,2.4535483870967743,2.690967741935484
FR,france,poitou-charentes,2013,38508.62990176678,3.7161290322580647,3.117857142857143,6.2622580645161285,9.68,11.438709677419356,16.203333333333333,21.721290322580646,19.52548387096774,93.84290322580644,90.36392857142856,87.14741935483872,82.77866666666667,83.40322580645162,82.06166666666667,78.73225806451612,71.48451612903226,3.887741935483871,4.7317857142857145,4.708064516129032,4.2316666666666665,3.809677419354839,3.816,3.6883870967741936,3.4048387096774198,100.40483870967742,100.41392857142856,99.34548387096774,100.29833333333332,100.2216129032258,100.67133333333332,100.60225806451614,100.65451612903226,9.0,18.0,10.0,4.0,0.0,0.0,0.0,0.0,8.94741935483871,4.435714285714286,2.141935483870968,0.2083333333333333,0.0,0.0,0.0,0.0,1.434516129032258,1.0860714285714286,1.352258064516129,1.5523333333333331,1.758709677419355,2.408666666666667,2.855161290322581,2.4751612903225806
FR,france,poitou-charentes,2014,34290.25032901764,7.069354838709677,7.127142857142857,8.651290322580644,11.604666666666668,13.200322580645162,18.41,20.06032258064516,17.993870967741934,93.14483870967742,88.90607142857142,83.40741935483871,81.02766666666666,80.42322580645161,76.262,76.62322580645161,76.35451612903225,4.848064516129032,6.431428571428572,4.023225806451613,4.1706666666666665,4.510645161290322,3.997333333333333,3.4690322580645163,3.2516129032258063,99.69225806451612,99.64964285714288,100.47,100.26233333333332,100.50225806451614,100.50766666666668,100.37935483870967,100.39935483870968,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0754838709677419,0.0835714285714285,0.0,0.0,0.0,0.0,0.0,0.0,1.6380645161290324,1.377857142857143,1.304516129032258,1.6413333333333333,1.759032258064516,2.439,2.812903225806452,2.662258064516129
FR,france,poitou-charentes,2015,31974.38956964016,4.156451612903226,3.605714285714285,8.1,12.011333333333337,14.640322580645162,19.194333333333336,21.794193548387096,21.16516129032258,92.95225806451612,87.28142857142858,85.74,77.438,79.51870967741935,73.21433333333333,64.45709677419354,68.2174193548387,4.325161290322581,4.8500000000000005,4.336129032258064,3.954333333333333,4.210322580645162,3.628,4.005483870967742,3.7851612903225806,100.8616129032258,100.53892857142856,100.96096774193548,100.803,100.6216129032258,100.683,100.50741935483872,100.3258064516129,12.0,15.0,5.0,1.0,0.0,0.0,0.0,0.0,4.61225806451613,4.157857142857143,0.2016129032258064,0.026,0.0,0.0,0.0,0.0,1.415483870967742,1.1692857142857145,1.510967741935484,1.6463333333333334,1.978064516129032,2.484666666666667,2.8509677419354835,2.9454838709677422
FR,france,poitou-charentes,2016,27074.66938459873,6.477096774193548,6.477931034482759,6.910645161290322,9.586666666666668,14.011935483870968,17.341,20.12483870967742,22.13,92.0667741935484,89.07,85.76451612903226,82.429,81.74354838709678,83.75099999999999,73.5083870967742,61.62870967741936,5.062258064516129,5.463793103448276,4.91,3.826666666666666,4.178387096774194,3.749333333333333,3.3522580645161293,3.356451612903226,100.35129032258064,100.2696551724138,100.2558064516129,100.149,100.20193548387095,100.43766666666669,100.75258064516127,100.79193548387096,5.0,8.0,7.0,2.0,0.0,0.0,0.0,0.0,5.62,2.8824137931034484,0.2267741935483871,0.0,0.0,0.0,0.0,0.0,1.653225806451613,1.376551724137931,1.3570967741935485,1.4453333333333334,1.998064516129032,2.6503333333333337,2.6225806451612903,2.6961290322580647
FR,france,poitou-charentes,2017,29552.919685602188,2.131935483870968,7.432857142857143,10.300967741935484,10.715,15.915483870967742,20.712666666666667,21.267096774193547,21.037096774193547,88.56451612903226,86.87571428571428,83.93935483870968,73.49433333333333,77.49774193548386,68.49333333333334,68.25032258064518,66.50774193548386,4.236774193548388,5.111071428571429,4.399677419354839,4.143666666666666,4.011935483870968,3.910333333333333,4.001935483870968,3.3977419354838707,101.12548387096774,100.49071428571428,100.56548387096775,100.878,100.39225806451611,100.35933333333334,100.4616129032258,100.58870967741936,20.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.6129032258064515,0.53,0.0503225806451612,0.0,0.0,0.0,0.0,0.0,1.1887096774193548,1.428214285714286,1.5796774193548386,1.2476666666666667,2.1580645161290324,2.7,2.939032258064516,2.859677419354839
FR,france,poitou-charentes,2018,28775.370025277138,7.633548387096773,2.0785714285714287,7.259677419354839,12.382666666666667,15.397419354838709,19.11833333333333,22.006774193548388,22.28161290322581,93.06451612903226,89.05392857142859,87.45096774193549,82.87066666666666,80.6316129032258,79.60266666666666,71.95290322580645,62.66935483870968,5.382258064516129,4.738928571428572,5.474193548387096,3.846,3.3248387096774192,3.8506666666666662,3.0612903225806454,3.5616129032258064,100.56903225806452,100.31142857142856,99.1183870967742,99.983,100.34806451612904,100.44566666666668,100.41774193548386,100.59612903225806,1.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0503225806451612,8.259642857142858,2.9993548387096776,0.0,0.0,0.0,0.0,0.0,1.6851612903225808,1.1707142857142858,1.417741935483871,1.7713333333333334,2.061935483870968,2.6376666666666666,2.985483870967742,2.7670967741935484
FR,france,poitou-charentes,2019,30192.77999669313,3.4516129032258065,6.991071428571429,8.984838709677419,10.663,13.170645161290322,18.886666666666667,23.38258064516129,21.53774193548387,92.33,86.88214285714285,81.05903225806452,77.375,76.21774193548387,74.09766666666665,56.64709677419355,62.175161290322585,4.048709677419355,4.270357142857143,5.356774193548387,4.132,4.134193548387096,3.5803333333333334,3.8793548387096775,3.217741935483871,100.7883870967742,101.08214285714288,101.0032258064516,100.046,100.4667741935484,100.29066666666668,100.33483870967744,100.50032258064516,14.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,5.191290322580645,3.0410714285714286,0.0,0.0,0.0,0.0,0.0,0.0,1.2151612903225808,1.2057142857142855,1.2622580645161292,1.5486666666666666,1.7251612903225806,2.381333333333333,2.789032258064516,2.7435483870967743
FR,france,poitou-charentes,2020,21618.830150723457,6.175483870967742,8.086206896551724,8.346129032258066,13.134666666666668,15.67225806451613,16.646,21.02193548387097,22.447741935483872,93.66161290322582,90.78137931034482,87.37645161290322,81.72133333333333,79.30709677419355,81.27533333333334,64.04451612903226,62.58838709677419,5.251290322580645,5.547586206896551,4.822258064516129,3.8406666666666665,4.623870967741936,3.834,3.6606451612903226,3.6009677419354835,101.23935483870969,100.96413793103449,100.46967741935484,100.28233333333333,100.59483870967742,100.23466666666668,100.61677419354838,100.2535483870968,8.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.856774193548387,0.0,0.1509677419354838,0.052,0.0,0.0,0.0,0.0,1.586774193548387,1.4924137931034482,1.4919354838709675,2.010666666666667,2.048709677419355,2.456,2.6138709677419354,2.910322580645161
FR,france,poitou-charentes,2021,26212.59018087387,3.948387096774194,7.2596428571428575,7.880967741935484,10.042,12.92,19.439666666666668,19.88290322580645,20.11096774193549,91.89129032258064,90.76964285714288,83.18193548387096,74.796,78.7174193548387,77.23266666666667,74.52806451612904,66.86387096774195,4.945806451612903,5.568928571428572,4.377741935483871,4.280666666666666,4.71741935483871,3.17,4.055161290322581,4.0522580645161295,100.22516129032256,100.32607142857144,101.12290322580644,100.55266666666668,100.30774193548388,100.468,100.40193548387096,100.51967741935484,17.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,3.3006451612903227,2.6510714285714285,0.2012903225806451,0.156,0.0,0.0,0.0,0.0,1.277741935483871,1.5985714285714283,1.2406451612903229,1.318,1.800967741935484,2.708666666666667,2.656774193548387,2.504516129032258
FR,france,poitou-charentes (nuts 2013),2000,0.0,3.057741935483871,6.59551724137931,6.924838709677419,9.988666666666669,15.265483870967742,17.728333333333335,17.671290322580642,20.43322580645161,94.09516129032258,91.32689655172412,86.31483870967743,84.602,82.95548387096774,81.10566666666666,78.07290322580646,69.68290322580646,4.200967741935483,4.320689655172414,4.202258064516129,4.823,3.6,3.886333333333333,4.307741935483871,3.11258064516129,101.46096774193548,101.3403448275862,101.00709677419354,99.48566666666667,100.3883870967742,100.809,100.3216129032258,100.57548387096774,17.0,7.0,5.0,1.0,0.0,0.0,0.0,0.0,3.83,0.2420689655172413,0.2012903225806451,0.0,0.0,0.0,0.0,0.0,1.8219949807959412,1.8219949807959412,1.8219949807959412,1.8219949807959412,1.8219949807959412,1.8219949807959412,1.8219949807959412,1.8219949807959412
FR,france,poitou-charentes (nuts 2013),2001,0.0,5.780967741935484,4.976428571428571,9.49,8.821333333333333,14.774838709677418,16.884,18.90838709677419,20.26322580645161,94.8916129032258,92.58678571428572,91.59096774193549,86.60866666666668,80.95935483870967,77.11266666666667,78.93387096774192,71.8258064516129,5.256451612903225,4.885714285714286,5.022258064516129,4.808000000000001,3.4961290322580645,3.458,3.872903225806452,3.887096774193549,99.90612903225806,100.76071428571429,99.49064516129032,100.43066666666668,100.44354838709675,100.651,100.39387096774192,100.47290322580643,6.0,11.0,1.0,2.0,0.0,0.0,0.0,0.0,0.8061290322580645,2.762142857142857,2.6716129032258067,0.026,0.0,0.0,0.0,0.0,1.5296774193548388,1.2664285714285717,1.8774193548387097,1.546,1.9551612903225808,2.1283333333333334,2.697741935483871,2.7680645161290323
FR,france,poitou-charentes (nuts 2013),2002,0.0,5.236129032258065,6.883214285714286,8.666451612903225,10.579,13.33290322580645,18.182333333333336,19.305806451612906,18.77225806451613,90.29064516129031,88.81142857142856,82.69516129032259,79.684,78.33612903225807,74.01266666666668,68.14903225806451,74.74354838709678,4.726774193548387,5.655714285714287,4.583225806451614,4.27,4.33483870967742,3.718,4.215806451612903,3.555161290322581,101.23516129032258,100.73428571428572,100.53580645161291,100.27433333333332,100.27451612903224,100.49733333333332,100.50290322580646,100.39193548387097,8.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.982258064516129,0.6696428571428571,0.0251612903225806,0.0,0.0,0.0,0.0,0.0,1.4161290322580644,1.4785714285714284,1.4583870967741936,1.5436666666666667,1.8916129032258064,2.518666666666667,2.558709677419355,2.822258064516129
FR,france,poitou-charentes (nuts 2013),2003,0.0,2.440967741935484,3.3510714285714287,9.12774193548387,11.413333333333332,14.348387096774196,21.361666666666668,21.43903225806452,25.448064516129037,91.83161290322582,88.60214285714287,82.19354838709677,77.16066666666667,79.75967741935484,75.06666666666666,65.0458064516129,55.82903225806452,5.454516129032259,4.7700000000000005,4.375806451612903,4.657333333333333,3.927741935483871,3.3070000000000004,3.65,3.0503225806451613,100.65516129032258,100.68857142857144,100.90935483870967,100.235,100.68741935483872,100.37,100.50709677419354,100.42354838709676,18.0,16.0,2.0,4.0,0.0,0.0,0.0,0.0,4.637096774193548,3.3475,0.0,0.104,0.0,0.0,0.0,0.0,1.2203225806451612,1.2225,1.3483870967741935,1.6456666666666666,2.006774193548387,2.984,2.646774193548387,3.0748387096774192
FR,france,poitou-charentes (nuts 2013),2004,0.0,4.948709677419354,4.115172413793103,6.065483870967742,9.765,13.609032258064516,18.613,19.57903225806452,19.955806451612904,92.67096774193548,89.5255172413793,85.32387096774194,83.62466666666666,78.62129032258065,71.56666666666666,69.49774193548386,74.49483870967742,5.2464516129032255,4.241034482758621,4.4235483870967744,4.488,4.236129032258065,3.937,3.5880645161290325,3.9767741935483873,100.27935483870968,100.88655172413792,100.92677419354838,100.148,100.3332258064516,100.75466666666668,100.56709677419354,100.23193548387096,13.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,8.216774193548387,4.956551724137931,2.040645161290323,0.0,0.0,0.0,0.0,0.0,1.5029032258064516,1.0455172413793103,1.2506451612903229,1.4263333333333332,1.7761290322580645,2.394,2.68483870967742,2.863225806451613
FR,france,poitou-charentes (nuts 2013),2005,0.0,4.6574193548387095,2.5864285714285717,7.272903225806452,10.799,14.730645161290322,20.478666666666665,21.543225806451613,20.515806451612903,91.22741935483872,84.88321428571429,82.72870967741936,81.59266666666666,75.1774193548387,67.494,63.93096774193548,55.76096774193548,4.694193548387097,4.715000000000001,3.809677419354839,4.214666666666667,3.8774193548387097,3.7596666666666665,3.955483870967742,4.209677419354839,101.4167741935484,100.87035714285716,100.53548387096774,100.295,100.53645161290324,100.59166666666668,100.5035483870968,100.63774193548387,12.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,3.4770967741935483,7.366071428571429,5.418387096774193,0.0,0.0,0.0,0.0,0.0,1.325161290322581,1.0553571428571429,1.3216129032258064,1.6716666666666666,1.9538709677419357,2.5896666666666666,2.6683870967741936,2.324193548387097
FR,france,poitou-charentes (nuts 2013),2006,0.0,3.297741935483871,2.811071428571428,7.559354838709678,10.535666666666666,14.291612903225806,18.825333333333333,23.866451612903223,18.60451612903226,93.07129032258064,87.94928571428571,87.00161290322582,80.70666666666666,81.6916129032258,73.15533333333333,66.94709677419355,70.28870967741935,4.0603225806451615,4.659642857142857,5.539677419354838,3.661666666666666,4.1490322580645165,3.502,3.138387096774194,4.09,100.94774193548388,100.33,99.9648387096774,100.43233333333332,100.58161290322582,100.713,100.5983870967742,100.3783870967742,14.0,18.0,11.0,2.0,0.0,0.0,0.0,0.0,5.040967741935484,7.143571428571429,3.528387096774194,0.078,0.0,0.0,0.0,0.0,1.2625806451612904,1.0921428571428573,1.6019354838709678,1.528,2.032258064516129,2.5746666666666664,3.2761290322580647,2.535806451612903
FR,france,poitou-charentes (nuts 2013),2007,0.0,6.728064516129032,7.940714285714286,7.463870967741935,13.927,14.91032258064516,17.418666666666663,17.70741935483871,18.25354838709677,93.2125806451613,89.73857142857142,87.08064516129032,80.86833333333334,83.83451612903225,81.60766666666667,79.30903225806452,76.14096774193548,4.822903225806451,5.729642857142857,4.747419354838709,3.627333333333333,4.804516129032258,3.7646666666666655,4.128387096774194,4.175806451612903,101.20354838709676,100.07714285714285,100.59258064516128,100.56033333333332,100.1567741935484,100.22,100.4532258064516,100.38032258064516,9.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,4.94,2.120714285714286,0.3777419354838709,0.0,0.0,0.0,0.0,0.0,1.535483870967742,1.5760714285714286,1.4225806451612903,1.878,2.30483870967742,2.488,2.55483870967742,2.6525806451612906
FR,france,poitou-charentes (nuts 2013),2008,0.0,6.085806451612903,7.176551724137931,7.208387096774194,9.485666666666669,15.359354838709676,17.323,18.526451612903227,19.06483870967742,91.81129032258065,86.41172413793103,85.64354838709677,83.49533333333333,80.84161290322581,80.27666666666667,74.96935483870968,73.94548387096773,4.550645161290323,4.280344827586207,5.630967741935484,4.419,3.1132258064516125,3.2743333333333333,3.427419354838709,3.858709677419355,100.77548387096776,101.22896551724138,100.0658064516129,99.937,99.98,100.55966666666669,100.48806451612904,100.37,8.0,9.0,5.0,2.0,0.0,0.0,0.0,0.0,1.360967741935484,1.9124137931034484,1.3609677419354838,0.156,0.0,0.0,0.0,0.0,1.446774193548387,1.3458620689655172,1.3829032258064515,1.4966666666666666,2.194838709677419,2.454,2.540645161290323,2.6216129032258064
FR,france,poitou-charentes (nuts 2013),2009,0.0,2.1251612903225805,4.107142857142857,7.015806451612904,10.792666666666666,15.161612903225809,18.133333333333333,19.831612903225807,21.633225806451613,91.88451612903226,86.63321428571429,82.40935483870967,83.59333333333333,81.99032258064516,75.65833333333333,69.60903225806452,62.83,4.82774193548387,4.224285714285714,4.328064516129031,3.310666666666667,3.7025806451612895,3.7666666666666666,3.6551612903225807,3.0374193548387094,100.06064516129032,100.3442857142857,100.5325806451613,100.14466666666668,100.63580645161292,100.434,100.49451612903223,100.5516129032258,19.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,9.046774193548387,2.2592857142857143,2.47,0.0,0.0,0.0,0.0,0.0,1.2606451612903224,1.1585714285714286,1.1241935483870968,1.6183333333333332,2.1580645161290324,2.353666666666667,2.6619354838709675,2.819032258064516
FR,france,poitou-charentes (nuts 2013),2010,0.0,0.6716129032258065,3.2028571428571437,6.170322580645161,10.830333333333334,12.883870967741936,17.776999999999997,21.07258064516129,19.553870967741933,91.82967741935484,89.77214285714285,83.55225806451612,80.73633333333333,78.75129032258064,78.40599999999999,69.72709677419354,67.0141935483871,4.122903225806452,5.322857142857143,5.267096774193549,4.257333333333333,4.073225806451613,3.328333333333333,3.2974193548387096,3.564516129032258,100.21935483870968,99.34357142857142,100.4483870967742,100.58666666666666,100.32967741935484,100.29,100.58161290322582,100.52258064516128,23.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,12.500967741935485,8.146785714285715,0.9074193548387096,0.0,0.0,0.0,0.0,0.0,1.1712903225806452,1.1107142857142858,1.209032258064516,1.4406666666666663,1.845483870967742,2.4836666666666667,2.7829032258064514,2.6
